,Alex,Bob,Win,Hand,Deck
1150,2,2,0,3,19
1151,3,1,0,3,19
1152,0,4,0,4,19
1153,0,5,0,4,19
1154,0,6,0,4,19
1155,1,3,0,4,19
1156,1,4,0,4,19
1157,1,5,0,4,19
1158,2,2,0,4,19
1159,2,3,0,4,19
1160,2,4,0,4,19
1161,3,1,0,4,19
1162,3,2,0,4,19
1163,3,3,0,4,19
1164,4,1,0,4,19
1165,4,2,0,4,19
1166,5,1,0,4,19
1167,2,6,0,5,19
1168,3,5,0,5,19
1169,3,6,0,5,19
1170,4,4,0,5,19
1171,4,5,0,5,19
1172,5,3,0,5,19
1173,5,4,0,5,19
1174,6,2,0,5,19
1175,6,3,0,5,19
1176,0,0,1,5,19
1177,0,0,2,5,19
1178,0,0,0,0,20
1179,0,0,0,1,20
1180,0,0,0,2,20
1181,0,1,0,2,20
1182,0,2,0,3,20
1183,0,3,0,3,20
1184,0,4,0,3,20
1185,1,1,0,3,20
1186,1,2,0,3,20
1187,1,3,0,3,20
1188,1,4,0,3,20
1189,2,0,0,3,20
1190,2,1,0,3,20
1191,2,2,0,3,20
1192,2,3,0,3,20
1193,3,0,0,3,20
1194,3,1,0,3,20
1195,3,2,0,3,20
1196,4,0,0,3,20
1197,4,1,0,3,20
1198,5,0,0,3,20
1199,0,6,0,4,20
1200,1,5,0,4,20
1201,1,6,0,4,20
1202,2,4,0,4,20
1203,2,5,0,4,20
1204,2,6,0,4,20
1205,3,3,0,4,20
1206,3,4,0,4,20
1207,3,5,0,4,20
1208,4,2,0,4,20
1209,4,3,0,4,20
1210,4,4,0,4,20
1211,5,1,0,4,20
1212,5,2,0,4,20
1213,5,3,0,4,20
1214,6,1,0,4,20
1215,6,2,0,4,20
1216,0,0,1,4,20
1217,0,0,2,4,20
1218,2,6,0,5,20
1219,3,5,0,5,20
1220,3,6,0,5,20
1221,4,4,0,5,20
1222,4,5,0,5,20
1223,4,6,0,5,20
1224,5,3,0,5,20
1225,5,4,0,5,20
1226,5,5,0,5,20
1227,6,2,0,5,20
1228,6,3,0,5,20
1229,6,4,0,5,20
1230,0,0,1,5,20
1231,0,0,2,5,20
1232,0,0,0,0,21
1233,0,1,0,1,21
1234,1,1,0,1,21
1235,0,4,0,2,21
1236,0,5,0,2,21
1237,0,6,0,2,21
1238,1,2,0,2,21
1239,1,3,0,2,21
1240,1,4,0,2,21
1241,1,5,0,2,21
1242,1,6,0,2,21
1243,2,1,0,2,21
1244,2,2,0,2,21
1245,2,3,0,2,21
1246,2,4,0,2,21
1247,2,5,0,2,21
1248,3,1,0,2,21
1249,3,2,0,2,21
1250,3,3,0,2,21
1251,3,4,0,2,21
1252,4,1,0,2,21
1253,4,2,0,2,21
1254,4,3,0,2,21
1255,5,1,0,2,21
1256,5,2,0,2,21
1257,6,1,0,2,21
1258,1,6,0,3,21
1259,2,5,0,3,21
1260,2,6,0,3,21
1261,3,4,0,3,21
1262,3,5,0,3,21
1263,3,6,0,3,21
1264,4,3,0,3,21
1265,4,4,0,3,21
1266,4,5,0,3,21
1267,5,2,0,3,21
1268,5,3,0,3,21
1269,5,4,0,3,21
1270,6,1,0,3,21
1271,6,2,0,3,21
1272,6,3,0,3,21
1273,0,0,1,3,21
1274,3,6,0,4,21
1275,4,5,0,4,21
1276,4,6,0,4,21
1277,5,4,0,4,21
1278,5,5,0,4,21
1279,6,3,0,4,21
1280,6,4,0,4,21
1281,0,0,1,4,21
1282,0,0,2,4,21
1283,3,6,0,5,21
1284,4,5,0,5,21
1285,4,6,0,5,21
1286,5,4,0,5,21
1287,5,5,0,5,21
1288,5,6,0,5,21
1289,6,3,0,5,21
1290,6,4,0,5,21
1291,6,5,0,5,21
1292,6,6,0,5,21
1293,0,0,1,5,21
1294,0,0,2,5,21
1295,0,0,0,0,22
1296,0,1,0,1,22
1297,1,0,0,1,22
1298,1,1,0,1,22
1299,2,0,0,1,22
1300,2,1,0,1,22
1301,3,0,0,1,22
1302,1,1,0,2,22
1303,1,2,0,2,22
1304,1,3,0,2,22
1305,2,1,0,2,22
1306,2,2,0,2,22
1307,2,3,0,2,22
1308,3,0,0,2,22
1309,3,1,0,2,22
1310,3,2,0,2,22
1311,4,0,0,2,22
1312,4,1,0,2,22
1313,1,4,0,3,22
1314,1,5,0,3,22
1315,1,6,0,3,22
1316,2,3,0,3,22
1317,2,4,0,3,22
1318,2,5,0,3,22
1319,2,6,0,3,22
1320,3,2,0,3,22
1321,3,3,0,3,22
1322,3,4,0,3,22
1323,3,5,0,3,22
1324,4,1,0,3,22
1325,4,2,0,3,22
1326,4,3,0,3,22
1327,4,4,0,3,22
1328,5,0,0,3,22
1329,5,1,0,3,22
1330,5,2,0,3,22
1331,5,3,0,3,22
1332,6,0,0,3,22
1333,6,1,0,3,22
1334,6,2,0,3,22
1335,0,0,1,3,22
1336,0,0,2,3,22
1337,2,6,0,4,22
1338,3,5,0,4,22
1339,3,6,0,4,22
1340,4,4,0,4,22
1341,4,5,0,4,22
1342,5,3,0,4,22
1343,5,4,0,4,22
1344,6,2,0,4,22
1345,6,3,0,4,22
1346,0,0,1,4,22
1347,0,0,2,4,22
1348,4,6,0,5,22
1349,5,5,0,5,22
1350,5,6,0,5,22
1351,6,4,0,5,22
1352,6,5,0,5,22
1353,0,0,1,5,22
1354,0,0,2,5,22
1355,0,0,0,0,23
1356,0,1,0,1,23
1357,0,2,0,1,23
1358,1,0,0,1,23
1359,1,1,0,1,23
1360,1,2,0,1,23
1361,2,0,0,1,23
1362,2,1,0,1,23
1363,3,0,0,1,23
1364,0,2,0,2,23
1365,1,1,0,2,23
1366,1,2,0,2,23
1367,2,0,0,2,23
1368,2,1,0,2,23
1369,3,0,0,2,23
1370,1,3,0,3,23
1371,2,2,0,3,23
1372,2,3,0,3,23
1373,3,1,0,3,23
1374,3,2,0,3,23
1375,4,1,0,3,23
1376,2,3,0,4,23
1377,2,4,0,4,23
1378,3,2,0,4,23
1379,3,3,0,4,23
1380,3,4,0,4,23
1381,3,5,0,4,23
1382,4,1,0,4,23
1383,4,2,0,4,23
1384,4,3,0,4,23
1385,4,4,0,4,23
1386,5,1,0,4,23
1387,5,2,0,4,23
1388,5,3,0,4,23
1389,6,1,0,4,23
1390,6,2,0,4,23
1391,0,0,1,4,23
1392,3,6,0,5,23
1393,4,5,0,5,23
1394,4,6,0,5,23
1395,5,4,0,5,23
1396,5,5,0,5,23
1397,5,6,0,5,23
1398,6,3,0,5,23
1399,6,4,0,5,23
1400,6,5,0,5,23
1401,0,0,1,5,23
1402,0,0,2,5,23
1403,0,0,0,0,24
1404,0,0,0,1,24
1405,0,1,0,1,24
1406,1,0,0,1,24
1407,1,1,0,1,24
1408,0,3,0,2,24
1409,0,4,0,2,24
1410,1,2,0,2,24
1411,1,3,0,2,24
1412,2,1,0,2,24
1413,2,2,0,2,24
1414,3,0,0,2,24
1415,3,1,0,2,24
1416,4,0,0,2,24
1417,0,6,0,3,24
1418,1,5,0,3,24
1419,1,6,0,3,24
1420,2,4,0,3,24
1421,2,5,0,3,24
1422,2,6,0,3,24
1423,3,3,0,3,24
1424,3,4,0,3,24
1425,3,5,0,3,24
1426,4,2,0,3,24
1427,4,3,0,3,24
1428,4,4,0,3,24
1429,5,1,0,3,24
1430,5,2,0,3,24
1431,5,3,0,3,24
1432,6,1,0,3,24
1433,6,2,0,3,24
1434,0,0,2,3,24
1435,1,6,0,4,24
1436,2,5,0,4,24
1437,2,6,0,4,24
1438,3,4,0,4,24
1439,3,5,0,4,24
1440,3,6,0,4,24
1441,4,3,0,4,24
1442,4,4,0,4,24
1443,4,5,0,4,24
1444,5,2,0,4,24
1445,5,3,0,4,24
1446,5,4,0,4,24
1447,6,1,0,4,24
1448,6,2,0,4,24
1449,6,3,0,4,24
1450,0,0,1,4,24
1451,0,0,2,4,24
1452,5,6,0,5,24
1453,6,5,0,5,24
1454,6,6,0,5,24
1455,0,0,1,5,24
1456,0,0,2,5,24
1457,0,0,0,0,25
1458,1,0,0,1,25
1459,2,0,0,1,25
1460,3,2,0,2,25
1461,4,1,0,2,25
1462,4,2,0,2,25
1463,4,3,0,2,25
1464,5,1,0,2,25
1465,5,2,0,2,25
1466,6,1,0,2,25
1467,3,4,0,3,25
1468,3,5,0,3,25
1469,3,6,0,3,25
1470,4,3,0,3,25
1471,4,4,0,3,25
1472,4,5,0,3,25
1473,5,2,0,3,25
1474,5,3,0,3,25
1475,5,4,0,3,25
1476,6,1,0,3,25
1477,6,2,0,3,25
1478,6,3,0,3,25
1479,0,0,1,3,25
1480,3,6,0,4,25
1481,4,5,0,4,25
1482,4,6,0,4,25
1483,5,4,0,4,25
1484,5,5,0,4,25
1485,6,3,0,4,25
1486,6,4,0,4,25
1487,0,0,1,4,25
1488,0,0,2,4,25
1489,4,6,0,5,25
1490,5,5,0,5,25
1491,5,6,0,5,25
1492,6,4,0,5,25
1493,6,5,0,5,25
1494,6,6,0,5,25
1495,0,0,1,5,25
1496,0,0,2,5,25
1497,0,0,0,0,26
1498,1,0,0,1,26
1499,2,0,0,1,26
1500,2,1,0,2,26
1501,2,2,0,2,26
1502,3,0,0,2,26
1503,3,1,0,2,26
1504,4,0,0,2,26
1505,2,1,0,3,26
1506,2,2,0,3,26
1507,2,3,0,3,26
1508,3,0,0,3,26
1509,3,1,0,3,26
1510,3,2,0,3,26
1511,4,0,0,3,26
1512,4,1,0,3,26
1513,5,0,0,3,26
1514,2,5,0,4,26
1515,2,6,0,4,26
1516,3,4,0,4,26
1517,3,5,0,4,26
1518,4,3,0,4,26
1519,4,4,0,4,26
1520,5,2,0,4,26
1521,5,3,0,4,26
1522,6,1,0,4,26
1523,6,2,0,4,26
1524,0,0,1,4,26
1525,2,5,0,5,26
1526,2,6,0,5,26
1527,3,4,0,5,26
1528,3,5,0,5,26
1529,3,6,0,5,26
1530,4,3,0,5,26
1531,4,4,0,5,26
1532,4,5,0,5,26
1533,5,2,0,5,26
1534,5,3,0,5,26
1535,5,4,0,5,26
1536,6,1,0,5,26
1537,6,2,0,5,26
1538,6,3,0,5,26
1539,0,0,1,5,26
1540,0,0,2,5,26
1541,0,0,0,0,27
1542,1,1,0,1,27
1543,1,3,0,1,27
1544,2,0,0,1,27
1545,2,1,0,1,27
1546,2,2,0,1,27
1547,3,0,0,1,27
1548,4,0,0,1,27
1549,1,3,0,2,27
1550,2,2,0,2,27
1551,3,1,0,2,27
1552,4,0,0,2,27
1553,1,4,0,3,27
1554,2,3,0,3,27
1555,2,4,0,3,27
1556,3,2,0,3,27
1557,3,3,0,3,27
1558,4,1,0,3,27
1559,4,2,0,3,27
1560,5,1,0,3,27
1561,1,5,0,4,27
1562,1,6,0,4,27
1563,2,4,0,4,27
1564,2,5,0,4,27
1565,2,6,0,4,27
1566,3,3,0,4,27
1567,3,4,0,4,27
1568,3,5,0,4,27
1569,4,2,0,4,27
1570,4,3,0,4,27
1571,4,4,0,4,27
1572,5,1,0,4,27
1573,5,2,0,4,27
1574,5,3,0,4,27
1575,6,1,0,4,27
1576,6,2,0,4,27
1577,0,0,2,4,27
1578,2,6,0,5,27
1579,3,4,0,5,27
1580,3,5,0,5,27
1581,3,6,0,5,27
1582,4,3,0,5,27
1583,4,4,0,5,27
1584,4,5,0,5,27
1585,4,6,0,5,27
1586,5,2,0,5,27
1587,5,3,0,5,27
1588,5,4,0,5,27
1589,5,5,0,5,27
1590,6,1,0,5,27
1591,6,2,0,5,27
1592,6,3,0,5,27
1593,6,4,0,5,27
1594,0,0,1,5,27
1595,0,0,2,5,27
1596,0,0,0,0,28
1597,0,1,0,1,28
1598,0,2,0,1,28
1599,0,3,0,1,28
1600,1,0,0,1,28
1601,1,1,0,1,28
1602,1,2,0,1,28
1603,2,0,0,1,28
1604,2,1,0,1,28
1605,3,0,0,1,28
1606,0,4,0,2,28
1607,1,3,0,2,28
1608,2,2,0,2,28
1609,3,1,0,2,28
1610,4,0,0,2,28
1611,0,5,0,3,28
1612,1,4,0,3,28
1613,1,5,0,3,28
1614,2,3,0,3,28
1615,2,4,0,3,28
1616,3,2,0,3,28
1617,3,3,0,3,28
1618,4,1,0,3,28
1619,4,2,0,3,28
1620,5,1,0,3,28
1621,2,6,0,4,28
1622,3,5,0,4,28
1623,3,6,0,4,28
1624,4,4,0,4,28
1625,4,5,0,4,28
1626,4,6,0,4,28
1627,5,3,0,4,28
1628,5,4,0,4,28
1629,5,5,0,4,28
1630,6,2,0,4,28
1631,6,3,0,4,28
1632,6,4,0,4,28
1633,0,0,1,4,28
1634,0,0,2,4,28
1635,3,6,0,5,28
1636,4,5,0,5,28
1637,4,6,0,5,28
1638,5,4,0,5,28
1639,5,5,0,5,28
1640,5,6,0,5,28
1641,6,3,0,5,28
1642,6,4,0,5,28
1643,6,5,0,5,28
1644,6,6,0,5,28
1645,0,0,1,5,28
1646,0,0,2,5,28
1647,0,0,0,0,29
1648,0,0,0,1,29
1649,0,1,0,1,29
1650,0,2,0,1,29
1651,1,0,0,1,29
1652,1,1,0,1,29
1653,2,0,0,1,29
1654,0,4,0,2,29
1655,0,5,0,2,29
1656,1,3,0,2,29
1657,1,4,0,2,29
1658,2,2,0,2,29
1659,2,3,0,2,29
1660,3,1,0,2,29
1661,3,2,0,2,29
1662,4,1,0,2,29
1663,1,5,0,3,29
1664,1,6,0,3,29
1665,2,4,0,3,29
1666,2,5,0,3,29
1667,3,3,0,3,29
1668,3,4,0,3,29
1669,4,2,0,3,29
1670,4,3,0,3,29
1671,5,1,0,3,29
1672,5,2,0,3,29
1673,6,1,0,3,29
1674,0,0,2,3,29
1675,1,5,0,4,29
1676,1,6,0,4,29
1677,2,4,0,4,29
1678,2,5,0,4,29
1679,3,3,0,4,29
1680,3,4,0,4,29
1681,4,2,0,4,29
1682,4,3,0,4,29
1683,5,1,0,4,29
1684,5,2,0,4,29
1685,6,1,0,4,29
1686,0,0,2,4,29
1687,4,6,0,5,29
1688,5,5,0,5,29
1689,5,6,0,5,29
1690,6,4,0,5,29
1691,6,5,0,5,29
1692,0,0,1,5,29
1693,0,0,2,5,29
1694,0,0,0,0,30
1695,0,3,0,1,30
1696,0,4,0,1,30
1697,1,2,0,1,30
1698,1,3,0,1,30
1699,2,2,0,1,30
1700,3,1,0,1,30
1701,0,3,0,2,30
1702,0,4,0,2,30
1703,0,5,0,2,30
1704,1,2,0,2,30
1705,1,3,0,2,30
1706,1,4,0,2,30
1707,2,2,0,2,30
1708,2,3,0,2,30
1709,3,1,0,2,30
1710,3,2,0,2,30
1711,4,1,0,2,30
1712,1,6,0,3,30
1713,2,5,0,3,30
1714,2,6,0,3,30
1715,3,4,0,3,30
1716,3,5,0,3,30
1717,4,3,0,3,30
1718,4,4,0,3,30
1719,5,2,0,3,30
1720,5,3,0,3,30
1721,0,0,2,3,30
1722,2,6,0,4,30
1723,3,5,0,4,30
1724,3,6,0,4,30
1725,4,4,0,4,30
1726,4,5,0,4,30
1727,5,3,0,4,30
1728,5,4,0,4,30
1729,6,3,0,4,30
1730,0,0,2,4,30
1731,2,6,0,5,30
1732,3,5,0,5,30
1733,3,6,0,5,30
1734,4,4,0,5,30
1735,4,5,0,5,30
1736,5,3,0,5,30
1737,5,4,0,5,30
1738,6,3,0,5,30
1739,0,0,2,5,30
1740,0,0,0,0,31
1741,0,2,0,1,31
1742,1,1,0,1,31
1743,1,2,0,1,31
1744,1,3,0,1,31
1745,2,1,0,1,31
1746,2,2,0,1,31
1747,3,1,0,1,31
1748,0,2,0,2,31
1749,1,2,0,2,31
1750,1,3,0,2,31
1751,2,1,0,2,31
1752,2,2,0,2,31
1753,2,3,0,2,31
1754,3,1,0,2,31
1755,3,2,0,2,31
1756,3,3,0,2,31
1757,4,1,0,2,31
1758,4,2,0,2,31
1759,5,1,0,2,31
1760,1,6,0,3,31
1761,2,5,0,3,31
1762,2,6,0,3,31
1763,3,4,0,3,31
1764,3,5,0,3,31
1765,3,6,0,3,31
1766,4,3,0,3,31
1767,4,4,0,3,31
1768,4,5,0,3,31
1769,5,2,0,3,31
1770,5,3,0,3,31
1771,5,4,0,3,31
1772,6,1,0,3,31
1773,6,2,0,3,31
1774,6,3,0,3,31
1775,0,0,2,3,31
1776,3,6,0,4,31
1777,4,5,0,4,31
1778,5,4,0,4,31
1779,6,3,0,4,31
1780,0,0,1,4,31
1781,0,0,2,4,31
1782,4,6,0,5,31
1783,5,5,0,5,31
1784,5,6,0,5,31
1785,6,4,0,5,31
1786,6,5,0,5,31
1787,0,0,1,5,31
1788,0,0,2,5,31
1789,0,0,0,0,32
1790,0,0,0,1,32
1791,0,1,0,1,32
1792,1,0,0,1,32
1793,0,2,0,2,32
1794,1,1,0,2,32
1795,0,3,0,3,32
1796,0,4,0,3,32
1797,0,5,0,3,32
1798,0,6,0,3,32
1799,1,2,0,3,32
1800,1,3,0,3,32
1801,1,4,0,3,32
1802,1,5,0,3,32
1803,2,1,0,3,32
1804,2,2,0,3,32
1805,2,3,0,3,32
1806,2,4,0,3,32
1807,3,1,0,3,32
1808,3,2,0,3,32
1809,3,3,0,3,32
1810,4,1,0,3,32
1811,4,2,0,3,32
1812,2,6,0,4,32
1813,3,5,0,4,32
1814,3,6,0,4,32
1815,4,4,0,4,32
1816,4,5,0,4,32
1817,4,6,0,4,32
1818,5,3,0,4,32
1819,5,4,0,4,32
1820,5,5,0,4,32
1821,6,3,0,4,32
1822,6,4,0,4,32
1823,0,0,1,4,32
1824,0,0,2,4,32
1825,5,6,0,5,32
1826,6,5,0,5,32
1827,6,6,0,5,32
1828,0,0,1,5,32
1829,0,0,2,5,32
1830,0,0,0,0,33
1831,0,2,0,1,33
1832,0,3,0,1,33
1833,1,1,0,1,33
1834,1,2,0,1,33
1835,2,0,0,1,33
1836,2,1,0,1,33
1837,0,3,0,2,33
1838,0,4,0,2,33
1839,1,2,0,2,33
1840,1,3,0,2,33
1841,2,1,0,2,33
1842,2,2,0,2,33
1843,3,0,0,2,33
1844,3,1,0,2,33
1845,4,0,0,2,33
1846,0,5,0,3,33
1847,0,6,0,3,33
1848,1,4,0,3,33
1849,1,5,0,3,33
1850,1,6,0,3,33
1851,2,3,0,3,33
1852,2,4,0,3,33
1853,2,5,0,3,33
1854,3,2,0,3,33
1855,3,3,0,3,33
1856,3,4,0,3,33
1857,4,1,0,3,33
1858,4,2,0,3,33
1859,4,3,0,3,33
1860,5,0,0,3,33
1861,5,1,0,3,33
1862,5,2,0,3,33
1863,6,0,0,3,33
1864,6,1,0,3,33
1865,0,0,1,3,33
1866,1,5,0,4,33
1867,1,6,0,4,33
1868,2,4,0,4,33
1869,2,5,0,4,33
1870,2,6,0,4,33
1871,3,3,0,4,33
1872,3,4,0,4,33
1873,3,5,0,4,33
1874,3,6,0,4,33
1875,4,2,0,4,33
1876,4,3,0,4,33
1877,4,4,0,4,33
1878,4,5,0,4,33
1879,5,1,0,4,33
1880,5,2,0,4,33
1881,5,3,0,4,33
1882,5,4,0,4,33
1883,6,0,0,4,33
1884,6,1,0,4,33
1885,6,2,0,4,33
1886,6,3,0,4,33
1887,0,0,1,4,33
1888,0,0,2,4,33
1889,1,6,0,5,33
1890,2,5,0,5,33
1891,2,6,0,5,33
1892,3,4,0,5,33
1893,3,5,0,5,33
1894,3,6,0,5,33
1895,4,3,0,5,33
1896,4,4,0,5,33
1897,4,5,0,5,33
1898,4,6,0,5,33
1899,5,2,0,5,33
1900,5,3,0,5,33
1901,5,4,0,5,33
1902,5,5,0,5,33
1903,6,1,0,5,33
1904,6,2,0,5,33
1905,6,3,0,5,33
1906,6,4,0,5,33
1907,0,0,1,5,33
1908,0,0,2,5,33
1909,0,0,0,0,34
1910,0,1,0,1,34
1911,1,0,0,1,34
1912,0,1,0,2,34
1913,0,2,0,2,34
1914,1,0,0,2,34
1915,1,1,0,2,34
1916,1,2,0,2,34
1917,2,0,0,2,34
1918,2,1,0,2,34
1919,3,0,0,2,34
1920,1,4,0,3,34
1921,1,5,0,3,34
1922,2,3,0,3,34
1923,2,4,0,3,34
1924,3,2,0,3,34
1925,3,3,0,3,34
1926,4,1,0,3,34
1927,4,2,0,3,34
1928,5,0,0,3,34
1929,5,1,0,3,34
1930,6,0,0,3,34
1931,1,5,0,4,34
1932,1,6,0,4,34
1933,2,4,0,4,34
1934,2,5,0,4,34
1935,3,3,0,4,34
1936,3,4,0,4,34
1937,4,2,0,4,34
1938,4,3,0,4,34
1939,5,1,0,4,34
1940,5,2,0,4,34
1941,6,1,0,4,34
1942,1,6,0,5,34
1943,2,5,0,5,34
1944,2,6,0,5,34
1945,3,4,0,5,34
1946,3,5,0,5,34
1947,3,6,0,5,34
1948,4,3,0,5,34
1949,4,4,0,5,34
1950,4,5,0,5,34
1951,4,6,0,5,34
1952,5,2,0,5,34
1953,5,3,0,5,34
1954,5,4,0,5,34
1955,5,5,0,5,34
1956,5,6,0,5,34
1957,6,1,0,5,34
1958,6,2,0,5,34
1959,6,3,0,5,34
1960,6,4,0,5,34
1961,6,5,0,5,34
1962,0,0,1,5,34
1963,0,0,2,5,34
1964,0,0,0,0,35
1965,0,3,0,1,35
1966,0,5,0,1,35
1967,1,2,0,1,35
1968,1,4,0,1,35
1969,2,1,0,1,35
1970,2,3,0,1,35
1971,1,3,0,2,35
1972,1,5,0,2,35
1973,2,2,0,2,35
1974,2,3,0,2,35
1975,2,4,0,2,35
1976,3,1,0,2,35
1977,3,2,0,2,35
1978,3,3,0,2,35
1979,4,1,0,2,35
1980,4,2,0,2,35
1981,5,1,0,2,35
1982,2,6,0,3,35
1983,3,3,0,3,35
1984,3,4,0,3,35
1985,3,5,0,3,35
1986,3,6,0,3,35
1987,4,2,0,3,35
1988,4,3,0,3,35
1989,4,4,0,3,35
1990,4,5,0,3,35
1991,5,1,0,3,35
1992,5,2,0,3,35
1993,5,3,0,3,35
1994,5,4,0,3,35
1995,6,1,0,3,35
1996,6,2,0,3,35
1997,6,3,0,3,35
1998,0,0,1,3,35
1999,3,6,0,4,35
2000,4,5,0,4,35
2001,4,6,0,4,35
2002,5,4,0,4,35
2003,5,5,0,4,35
2004,6,3,0,4,35
2005,6,4,0,4,35
2006,0,0,1,4,35
2007,0,0,2,4,35
2008,3,6,0,5,35
2009,4,5,0,5,35
2010,4,6,0,5,35
2011,5,4,0,5,35
2012,5,5,0,5,35
2013,5,6,0,5,35
2014,6,3,0,5,35
2015,6,4,0,5,35
2016,6,5,0,5,35
2017,6,6,0,5,35
2018,0,0,1,5,35
2019,0,0,2,5,35
2020,0,0,0,0,36
2021,0,2,0,1,36
2022,0,3,0,1,36
2023,1,1,0,1,36
2024,1,2,0,1,36
2025,2,0,0,1,36
2026,0,5,0,2,36
2027,0,6,0,2,36
2028,1,4,0,2,36
2029,1,5,0,2,36
2030,1,6,0,2,36
2031,2,3,0,2,36
2032,2,4,0,2,36
2033,2,5,0,2,36
2034,2,6,0,2,36
2035,3,2,0,2,36
2036,3,3,0,2,36
2037,3,4,0,2,36
2038,3,5,0,2,36
2039,4,1,0,2,36
2040,4,2,0,2,36
2041,4,3,0,2,36
2042,4,4,0,2,36
2043,5,1,0,2,36
2044,5,2,0,2,36
2045,5,3,0,2,36
2046,6,1,0,2,36
2047,6,2,0,2,36
2048,0,0,1,2,36
2049,0,0,2,2,36
2050,0,6,0,3,36
2051,1,5,0,3,36
2052,1,6,0,3,36
2053,2,4,0,3,36
2054,2,5,0,3,36
2055,2,6,0,3,36
2056,3,3,0,3,36
2057,3,4,0,3,36
2058,3,5,0,3,36
2059,3,6,0,3,36
2060,4,2,0,3,36
2061,4,3,0,3,36
2062,4,4,0,3,36
2063,4,5,0,3,36
2064,5,1,0,3,36
2065,5,2,0,3,36
2066,5,3,0,3,36
2067,5,4,0,3,36
2068,6,1,0,3,36
2069,6,2,0,3,36
2070,6,3,0,3,36
2071,0,0,1,3,36
2072,0,0,2,3,36
2073,5,6,0,4,36
2074,6,5,0,4,36
2075,6,6,0,4,36
2076,0,0,1,4,36
2077,0,0,2,4,36
2078,6,6,0,5,36
2079,0,0,1,5,36
2080,0,0,2,5,36
2081,0,0,0,0,37
2082,0,0,0,1,37
2083,0,1,0,1,37
2084,1,0,0,1,37
2085,0,1,0,2,37
2086,0,2,0,2,37
2087,0,3,0,2,37
2088,0,4,0,2,37
2089,1,0,0,2,37
2090,1,1,0,2,37
2091,1,2,0,2,37
2092,1,3,0,2,37
2093,1,4,0,2,37
2094,2,0,0,2,37
2095,2,1,0,2,37
2096,2,2,0,2,37
2097,2,3,0,2,37
2098,3,0,0,2,37
2099,3,1,0,2,37
2100,3,2,0,2,37
2101,4,0,0,2,37
2102,4,1,0,2,37
2103,5,0,0,2,37
2104,0,5,0,3,37
2105,0,6,0,3,37
2106,1,4,0,3,37
2107,1,5,0,3,37
2108,1,6,0,3,37
2109,2,3,0,3,37
2110,2,4,0,3,37
2111,2,5,0,3,37
2112,2,6,0,3,37
2113,3,2,0,3,37
2114,3,3,0,3,37
2115,3,4,0,3,37
2116,3,5,0,3,37
2117,4,1,0,3,37
2118,4,2,0,3,37
2119,4,3,0,3,37
2120,4,4,0,3,37
2121,5,0,0,3,37
2122,5,1,0,3,37
2123,5,2,0,3,37
2124,5,3,0,3,37
2125,6,0,0,3,37
2126,6,1,0,3,37
2127,6,2,0,3,37
2128,0,0,1,3,37
2129,0,0,2,3,37
2130,0,6,0,4,37
2131,1,5,0,4,37
2132,1,6,0,4,37
2133,2,4,0,4,37
2134,2,5,0,4,37
2135,2,6,0,4,37
2136,3,3,0,4,37
2137,3,4,0,4,37
2138,3,5,0,4,37
2139,3,6,0,4,37
2140,4,2,0,4,37
2141,4,3,0,4,37
2142,4,4,0,4,37
2143,4,5,0,4,37
2144,4,6,0,4,37
2145,5,1,0,4,37
2146,5,2,0,4,37
2147,5,3,0,4,37
2148,5,4,0,4,37
2149,5,5,0,4,37
2150,6,0,0,4,37
2151,6,1,0,4,37
2152,6,2,0,4,37
2153,6,3,0,4,37
2154,6,4,0,4,37
2155,0,0,1,4,37
2156,0,0,2,4,37
2157,1,6,0,5,37
2158,2,5,0,5,37
2159,2,6,0,5,37
2160,3,4,0,5,37
2161,3,5,0,5,37
2162,3,6,0,5,37
2163,4,3,0,5,37
2164,4,4,0,5,37
2165,4,5,0,5,37
2166,4,6,0,5,37
2167,5,2,0,5,37
2168,5,3,0,5,37
2169,5,4,0,5,37
2170,5,5,0,5,37
2171,5,6,0,5,37
2172,6,1,0,5,37
2173,6,2,0,5,37
2174,6,3,0,5,37
2175,6,4,0,5,37
2176,6,5,0,5,37
2177,6,6,0,5,37
2178,0,0,1,5,37
2179,0,0,2,5,37
2180,0,0,0,0,38
2181,0,0,0,1,38
2182,0,1,0,1,38
2183,0,2,0,1,38
2184,1,0,0,1,38
2185,1,1,0,1,38
2186,2,0,0,1,38
2187,0,1,0,2,38
2188,0,2,0,2,38
2189,0,3,0,2,38
2190,0,4,0,2,38
2191,0,5,0,2,38
2192,1,0,0,2,38
2193,1,1,0,2,38
2194,1,2,0,2,38
2195,1,3,0,2,38
2196,1,4,0,2,38
2197,2,0,0,2,38
2198,2,1,0,2,38
2199,2,2,0,2,38
2200,2,3,0,2,38
2201,3,0,0,2,38
2202,3,1,0,2,38
2203,3,2,0,2,38
2204,4,0,0,2,38
2205,4,1,0,2,38
2206,5,0,0,2,38
2207,0,5,0,3,38
2208,0,6,0,3,38
2209,1,4,0,3,38
2210,1,5,0,3,38
2211,2,3,0,3,38
2212,2,4,0,3,38
2213,3,2,0,3,38
2214,3,3,0,3,38
2215,4,1,0,3,38
2216,4,2,0,3,38
2217,5,0,0,3,38
2218,5,1,0,3,38
2219,1,6,0,4,38
2220,2,5,0,4,38
2221,2,6,0,4,38
2222,3,4,0,4,38
2223,3,5,0,4,38
2224,4,3,0,4,38
